,student,currProb,course,session,priorTutorAction,reward,probDiff,Level,TotalTime,cumul_avgstepTimeWE,cumul_TotalWETime,stepTimeDeviation,ruleScoreMP,cumul_HoverHintCount
256,0033-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,2,0,0,1,0,1,0
257,0033-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,2,1,0,1,0,0,0
258,0033-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,2,0,0,1,0,0,0
259,0033-F14,2.-1.1.0,226-001-BARNES-F14,5,PS,0.0,-1,2,0,0,1,0,1,0
260,0033-F14,2.-1.4.0,226-001-BARNES-F14,5,PS,32.9329371817,-1,2,0,0,1,0,1,0
261,0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,3,0,0,0,0,0,0
262,0033-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,3,1,0,1,0,1,0
263,0033-F14,3.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,3,0,0,1,0,1,0
264,0033-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,3,0,0,1,0,1,0
265,0033-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0.0,-1,3,0,0,1,0,0,0
266,0033-F14,3.-1.4.0,226-001-BARNES-F14,6,PS,-83.3392414038,-1,3,0,0,1,0,0,0
267,0033-F14,4.1.1.0,226-001-BARNES-F14,6,WE,0.0,1,4,0,0,1,0,1,0
268,0033-F14,4.1.2.0,226-001-BARNES-F14,6,PS,0.0,1,4,0,0,1,0,1,0
269,0033-F14,4.1.3.0,226-001-BARNES-F14,6,PS,174.381868132,1,4,0,0,1,0,1,0
270,0033-F14,5.1.1.0,226-001-BARNES-F14,6,WE,0.0,1,5,1,0,1,0,1,0
271,0033-F14,5.1.2.0,226-001-BARNES-F14,6,PS,0.0,1,5,0,0,1,0,1,0
272,0033-F14,5.1.3.0,226-001-BARNES-F14,6,PS,-70.6382433356,1,5,0,0,1,0,1,0
273,0033-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0.0,1,6,0,0,0,0,1,0
274,0033-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0,1,6,1,0,1,0,1,0
275,0033-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0.0,1,6,0,0,1,0,1,0
276,0033-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0.0,-1,6,1,0,1,0,1,0
277,0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0.0,-1,6,0,0,1,1,1,0
278,0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0.0,-1,6,0,0,1,0,1,0
279,0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.901331954,-1,6,0,0,1,1,1,0
280,0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
281,0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
282,0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
283,0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,0,1,1,0,1,0,0,0
284,0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,0,0,1,0
285,0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
286,0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528,1,2,1,0,1,0,1,0
287,0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,0,1,0
288,0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,1,0,0,1,0
289,0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,1,0,0,1,0
290,0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,1,1,0,0,1,0
291,0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,0,0,0
292,0035-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,0,0,0
293,0035-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,-167.731092437,-1,3,0,1,0,1,0,0
294,0035-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,4,1,1,0,0,1,0
295,0035-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,4,0,1,0,1,0,0
296,0035-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,4,1,1,0,1,0,0
297,0035-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,4,1,1,0,1,0,0
298,0035-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0.0,-1,4,0,1,0,1,0,0
299,0035-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0.0,-1,4,0,1,0,1,0,0
300,0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0.0,-1,4,0,1,0,1,0,0
301,0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0.0,-1,4,0,1,0,0,0,0
302,0035-F14,5.-1.3.0,226-001-BARNES-F14,5,WE,0.0,-1,5,1,0,0,0,1,0
303,0035-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0.0,-1,5,0,0,0,1,0,0
304,0035-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0.0,-1,5,0,0,0,1,0,0
305,0035-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0.0,-1,5,0,0,0,1,0,0
306,0035-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,12.5,-1,5,0,0,0,1,0,0
307,0035-F14,6.-1.2.1,226-001-BARNES-F14,5,PS,0.0,-1,6,0,0,0,1,0,0
308,0035-F14,6.-1.3.0,226-001-BARNES-F14,6,WE,0.0,-1,6,1,1,0,1,1,0
309,0035-F14,6.-1.1.1,226-001-BARNES-F14,6,PS,0.0,-1,6,0,1,0,1,0,0
310,0035-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,54.527027027,-1,6,0,1,0,1,0,0
311,0039-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
312,0039-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,1,1,0,1,0,1,0
313,0039-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,0,1,1,0,1,0,1,0
314,0039-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.8684210526,0,1,0,0,1,0,0,0
315,0039-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,1,0,1,0
316,0039-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,1,0,0,0
317,0039-F14,2.1.3.0,226-001-BARNES-F14,2,PS,102.59951349,1,2,0,0,1,1,0,0
318,0039-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,3,1,1,0,1,1,0
319,0039-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,3,0,1,0,0,1,0
320,0039-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-126.760218651,1,3,0,1,0,0,1,0
321,0039-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,0,0,0,1,0
322,0039-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,0,1,0,1,0
323,0039-F14,4.1.3.0,226-001-BARNES-F14,3,PS,34.7434119279,1,4,0,0,1,0,1,0
324,0039-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,0,1,0,1,0
325,0039-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,0,1,0,1,0
326,0039-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,5,0,0,1,0,0,0
327,0039-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0.0,-1,5,1,0,1,0,0,0
328,0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
329,0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
330,0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,1,0,1,0,0,0
331,0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,-1,5,1,0,1,0,1,0
332,0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,1,0,1,0,0,0
333,0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
334,0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0.0,-1,5,1,0,1,0,0,0
335,0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,0,0
336,0039-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0.0,-1,5,0,0,1,1,0,0
337,0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0.0,-1,5,0,0,1,1,0,0
338,0039-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0.0,-1,5,0,0,1,0,0,0
339,0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,-75.7142857143,-1,5,0,0,1,0,0,0
340,0039-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0.0,-1,6,1,0,0,0,1,0
341,0039-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0.0,-1,6,0,0,0,0,1,0
342,0039-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0.0,-1,6,1,0,1,0,1,0
343,0039-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0.0,-1,6,0,0,1,1,0,0
344,003a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
345,003a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,1,0,0
346,003a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
347,003a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.5526315789,0,1,0,0,1,0,0,0
348,003a-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,0,1,0,1,0
349,003a-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,0,1,0,1,0
350,003a-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,2,0,0,1,0,0,0
351,003a-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,5.00424448217,-1,2,0,0,1,0,0,0
352,003a-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,0,1,1
353,003a-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,3,0,0,1,0,1,1
354,003a-F14,3.1.3.0,226-001-BARNES-F14,2,PS,144.03382399,1,3,0,0,1,0,1,1
355,003a-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,4,0,0,1,0,1,0
356,003a-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,1,0,1,0
357,003a-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,0,1,0,1,0
358,003a-F14,4.1.2.0,226-001-BARNES-F14,4,PS,-139.771151179,1,4,0,0,1,0,1,0
359,003a-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,5,0,0,0,0,1,0
360,003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,5,1,0,1,0,1,0
361,003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.92959671907,1,5,0,0,1,0,1,0
362,003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,6,0,0,0,0,1,0
363,003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,6,1,1,0,0,1,0
364,003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.43026427581,1,6,0,1,0,0,1,0
365,003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
366,003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,0,1,0
367,003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
368,003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.7368421053,0,1,0,0,1,0,0,0
369,003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,0,0,1,0
370,003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,1,0,0,1,0
371,003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.26315789474,1,2,0,1,0,0,0,0
372,003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,3,1,0,0,1,0,0
373,003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0.0,-1,3,1,1,0,1,1,0
374,003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,1,1,0
375,003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,1,0,0
376,003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,1,0,0
377,003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,1,0,0
378,003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0.0,-1,3,1,1,0,1,1,0
379,003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,3,0,1,0,1,0,0
380,003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0.0,-1,4,1,1,0,1,1,0
381,003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0.0,-1,4,1,1,0,1,0,0
382,003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0.0,-1,4,1,1,0,1,0,0
383,003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0.0,-1,4,1,1,0,1,1,0
384,003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.5714285714,-1,4,0,1,0,1,0,0
385,003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,5,0,0,0,1,0,0
386,003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,0,1,1,0
387,003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,5,0,1,0,1,0,0
388,003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,5,0,1,0,1,0,0
389,003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,5,1,1,0,1,0,0
390,003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.0714285714,-1,5,0,1,0,1,0,0
391,003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,1,1,0
392,003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,1,1,0
393,003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,1,0,1,0,0
394,003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,0
395,003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0,-1,6,1,1,0,1,0,0
396,003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,0
397,003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.581081081,-1,6,1,1,0,1,0,0
398,003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
399,003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,0,0,0,0,0
400,003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
401,003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,0,1,1,0,1,0,0,0
402,003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,0,0,1,0,1,0
403,003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,1,0,1,0
404,003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528,1,2,1,0,1,1,1,0
405,003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,3,0,0,1,1,1,0
406,003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,0,1,1,1,0
407,003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.2650730195,1,3,0,0,1,1,1,0
408,003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,4,1,0,0,1,1,0
409,003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,4,1,1,0,1,1,0
410,003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.6411234397,1,4,0,1,0,1,1,0
411,003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,5,1,0,0,1,1,0
412,003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,1,0,1,1,0
413,003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.02682843472,1,5,0,1,0,0,1,0
414,003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,6,1,0,0,0,1,0
415,003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,6,1,1,0,0,1,0
416,003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.6417296427,1,6,0,1,0,1,1,0
417,003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,1,1,0
418,003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,0,1,1,0
419,003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,1,1,0
420,003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,0,1,1,0
421,003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,0,0,0,0
422,003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,0,0,1,0
423,003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,0,1,0,0
424,003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842,0,1,0,1,0,1,0,0
425,003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,0,1,0,0
426,003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,0,1,1,0
427,003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.0415745245,1,2,0,0,0,1,0,0
428,003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,1,1,0
429,003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,3,1,0,1,1,1,0
430,003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.5051807131,1,3,0,0,1,1,1,0
431,003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,4,1,0,0,1,1,0
432,003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,4,1,1,0,1,1,0
433,003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,4,0,1,0,1,1,0
434,003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0.0,-1,4,1,1,0,1,1,0
435,003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.5284327323,-1,4,1,1,0,1,1,0
436,003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0,1,5,1,0,0,1,1,0
437,003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,5,1,1,0,1,1,0
438,003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.108680793,1,5,0,1,0,1,1,0
439,003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,6,1,1,0,1,1,0
440,003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,6,1,1,0,1,1,0
441,003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
442,003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
443,003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
444,003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0,-1,6,1,1,0,1,1,0
445,003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
446,003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
447,003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0,-1,6,0,1,0,1,1,0
448,003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.7959394801,-1,6,0,1,0,1,1,0
449,0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,1,0,0,0,0
450,0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,1,1,0,1,0,1,0
451,0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,1,0
452,0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.3421052632,0,1,0,0,1,0,0,0
453,0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,0,0,0,0
454,0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,1,0,0,1,0
455,0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,1,2,1,1,0,0,0,0
456,0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,0,0,0
457,0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,0,1,0,1,0
458,0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.964102146,1,3,0,0,1,0,1,0
459,0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,4,1,0,1,0,1,0
460,0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,1,0,1,0
461,0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.233009709,1,4,0,0,1,0,1,0
462,0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,5,0,0,0,0,1,0
463,0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,5,1,0,1,0,1,0
464,0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.086124402,1,5,0,0,1,0,1,0
465,0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,6,1,0,1,0,1,0
466,0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,6,1,0,1,0,1,0
467,0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.908554308,1,6,0,0,1,1,1,0
468,0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
469,0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
470,0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
471,0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842,0,1,1,0,1,0,0,0
472,0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
473,0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
474,0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321,1,2,1,0,1,0,0,0
475,0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,0,1,0
476,0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,0,1,0,1,0
477,0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,3,1,0,1,0,1,0
478,0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.4098066411,1,3,0,0,1,0,1,0
479,0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,4,1,0,0,0,1,0
480,0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,0,1,0,1,0
481,0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.5568654646,1,4,0,0,1,0,1,0
482,0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,1,0,1,0
483,0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,1,0,1,0
484,0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.0714285714,1,5,1,1,1,0,1,0
485,0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,0,1,0,1,0
486,0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,0,1,0,1,0
487,0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,1,1,1,0
488,0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,1,1,1,0
489,0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,1,1,1,0
490,0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,1,0,0,0
491,0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
492,0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,1,1,0
493,0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,0
494,0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,1,1,0,0
495,0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,1
496,0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,1,1,1,1
497,0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,1
498,0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,1
499,0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,1,1,1,0,1
500,0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.5526315789,0,1,0,1,1,1,1,1
501,0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,2,0,0,0,1,1,0
502,0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,2,1,1,0,1,1,0
503,0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.628261831,1,2,0,1,0,1,1,0
504,0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,3,0,0,0,1,1,0
505,0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,3,1,1,0,1,1,0
506,0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.8329118055,1,3,0,1,0,1,1,0
507,0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,0,0,1,1,0
508,0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,1,0,1,1,0
509,0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.3287101248,1,4,0,1,0,1,0,0
510,0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,1,0,1,1,0
511,0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,1,0,1,1,0
